timestamp,activity,id_model,id_exec,action,n_action
2019-12-28 15:37:46.456,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,2
2019-12-28 15:37:46.947,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,1
2019-12-28 15:37:46.947,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,1
2019-12-28 15:37:47.220,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_NEXT,1
2019-12-28 15:37:47.220,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_NEXT,1
2019-12-28 15:37:50.985,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,2
2019-12-28 15:37:51.082,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,2
2019-12-28 15:37:51.328,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,1
2019-12-28 15:37:51.539,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,1
2019-12-28 15:37:52.640,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,3
2019-12-28 15:37:52.640,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,3
2019-12-28 15:37:53.133,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,4
2019-12-28 15:37:57.018,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,4
2019-12-28 15:37:57.670,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,2
2019-12-28 15:37:57.670,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,2
2019-12-28 15:37:57.896,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,5
2019-12-28 15:37:57.896,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,5
2019-12-28 15:38:02.196,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,6
2019-12-28 15:38:02.196,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,6
2019-12-28 15:38:02.727,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,7
2019-12-28 15:38:10.898,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,7
2019-12-28 15:38:11.973,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,1
2019-12-28 15:38:11.973,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,1
2019-12-28 15:38:12.720,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,3
2019-12-28 15:38:12.720,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,3
2019-12-28 15:38:13.512,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,8
2019-12-28 15:38:13.512,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,8
2019-12-28 15:38:13.662,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,9
2019-12-28 15:38:13.662,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,9
2019-12-28 15:38:14.437,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,1
2019-12-28 15:38:14.437,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,1
2019-12-28 15:38:22.249,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecusingfields,1
2019-12-28 15:38:22.249,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecusingfields,1
2019-12-28 15:38:24.612,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,3
2019-12-28 15:38:24.612,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,3
2019-12-28 15:38:25.212,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,10
2019-12-28 15:38:25.212,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,10
2019-12-28 15:38:25.444,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,11
2019-12-28 15:38:25.444,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,11
2019-12-28 15:38:29.127,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_SelectTextCommand,1
2019-12-28 15:38:29.127,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_SelectTextCommand,1
2019-12-28 15:38:29.784,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,4
2019-12-28 15:38:31.062,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,4
2019-12-28 15:38:31.779,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_PREVIOUS,1
2019-12-28 15:38:31.779,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_PREVIOUS,1
2019-12-28 15:38:32.047,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,12
2019-12-28 15:38:32.047,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,12
2019-12-28 15:38:32.353,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_NEXT,2
2019-12-28 15:38:32.353,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_NEXT,2
2019-12-28 15:38:32.945,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,2
2019-12-28 15:38:33.728,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,2
2019-12-28 15:38:34.683,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,13
2019-12-28 15:38:34.683,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,13
2019-12-28 15:38:34.864,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,14
2019-12-28 15:38:34.864,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,14
2019-12-28 15:38:35.815,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,2
2019-12-28 15:38:35.815,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,2
2019-12-28 15:38:50.034,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecgettersetter,1
2019-12-28 15:38:50.034,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecgettersetter,1
2019-12-28 15:39:04.083,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_FileOpenCommand,2
2019-12-28 15:39:04.083,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_FileOpenCommand,2
2019-12-28 15:39:04.278,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,4
2019-12-28 15:39:04.278,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,4
2019-12-28 15:39:28.854,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,3
2019-12-28 15:39:28.854,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,3
2019-12-28 15:39:33.971,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,5
2019-12-28 15:39:33.971,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,5
2019-12-28 15:39:34.542,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,15
2019-12-28 15:39:34.542,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,15
2019-12-28 15:39:34.929,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_NEXT,3
2019-12-28 15:39:34.929,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_NEXT,3
2019-12-28 15:39:35.289,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,16
2019-12-28 15:39:35.289,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,16
2019-12-28 15:39:36.005,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,17
2019-12-28 15:39:37.777,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,17
2019-12-28 15:39:39.799,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,18
2019-12-28 15:39:41.365,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,18
2019-12-28 15:39:42.122,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,5
2019-12-28 15:39:42.271,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,5
2019-12-28 15:39:42.524,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,19
2019-12-28 15:39:43.586,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,19
2019-12-28 15:39:46.570,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,20
2019-12-28 15:39:51.381,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,20
2019-12-28 15:39:56.371,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,21
2019-12-28 15:39:56.371,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,21
2019-12-28 15:39:57.980,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,4
2019-12-28 15:39:57.980,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,4
2019-12-28 15:39:59.589,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_UP,1
2019-12-28 15:39:59.589,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_UP,1
2019-12-28 15:39:59.913,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,22
2019-12-28 15:39:59.913,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,22
2019-12-28 15:40:00.339,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,23
2019-12-28 15:40:00.339,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,23
2019-12-28 15:40:00.816,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,3
2019-12-28 15:40:00.816,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,3
2019-12-28 15:40:10.425,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecgettersetter,2
2019-12-28 15:40:10.425,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecgettersetter,2
2019-12-28 15:40:12.858,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,6
2019-12-28 15:40:12.858,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,6
2019-12-28 15:40:14.017,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,7
2019-12-28 15:40:14.017,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,7
2019-12-28 15:40:14.311,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,24
2019-12-28 15:40:14.311,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,24
2019-12-28 15:40:14.493,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,25
2019-12-28 15:40:14.493,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,25
2019-12-28 15:40:15.114,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,4
2019-12-28 15:40:15.114,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,4
2019-12-28 15:40:20.774,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecusingfields,2
2019-12-28 15:40:20.774,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecusingfields,2
2019-12-28 15:40:23.028,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,8
2019-12-28 15:40:23.028,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,8
2019-12-28 15:40:25.772,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_SelectTextCommand,2
2019-12-28 15:40:25.772,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_SelectTextCommand,2
2019-12-28 15:40:26.204,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,6
2019-12-28 15:40:27.276,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,6
2019-12-28 15:40:29.945,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,7
2019-12-28 15:40:29.945,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,7
2019-12-28 15:40:30.585,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_PREVIOUS,2
2019-12-28 15:40:30.585,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_PREVIOUS,2
2019-12-28 15:40:30.817,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,26
2019-12-28 15:40:30.817,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,26
2019-12-28 15:40:31.562,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,5
2019-12-28 15:40:31.562,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,5
2019-12-28 15:40:32.195,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecfilesave,1
2019-12-28 15:40:32.195,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecfilesave,1
2019-12-28 15:40:34.017,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecfilesaveAll,1
2019-12-28 15:40:34.017,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecfilesaveAll,1
2019-12-28 15:40:42.969,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_FileOpenCommand,3
2019-12-28 15:40:42.969,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_FileOpenCommand,3
2019-12-28 15:40:43.202,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,9
2019-12-28 15:40:43.202,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,9
2019-12-28 15:40:43.898,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,10
2019-12-28 15:40:43.898,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,10
2019-12-28 15:40:44.426,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,27
2019-12-28 15:40:44.426,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,27
2019-12-28 15:40:44.722,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_NEXT,4
2019-12-28 15:40:44.722,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_NEXT,4
2019-12-28 15:40:45.363,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,28
2019-12-28 15:40:45.363,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,28
2019-12-28 15:40:48.361,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,29
2019-12-28 15:40:52.272,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,29
2019-12-28 15:40:52.812,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,30
2019-12-28 15:40:52.812,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,30
2019-12-28 15:40:55.889,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,31
2019-12-28 15:41:01.354,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,31
2019-12-28 15:41:05.002,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,32
2019-12-28 15:41:05.002,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,32
2019-12-28 15:41:05.581,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,33
2019-12-28 15:41:08.974,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,33
2019-12-28 15:41:09.435,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,8
2019-12-28 15:41:09.435,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,8
2019-12-28 15:41:09.568,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,34
2019-12-28 15:41:11.513,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,34
2019-12-28 15:41:16.638,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,35
2019-12-28 15:41:16.638,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,35
2019-12-28 15:41:21.085,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,36
2019-12-28 15:41:21.198,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,36
2019-12-28 15:41:22.995,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,9
2019-12-28 15:41:23.201,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,9
2019-12-28 15:43:13.188,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,37
2019-12-28 15:43:13.655,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,37
2019-12-28 15:43:14.045,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,10
2019-12-28 15:43:14.359,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,10
2019-12-28 15:43:14.441,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,38
2019-12-28 15:43:20.967,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,38
2019-12-28 15:43:22.151,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,39
2019-12-28 15:43:22.151,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,39
2019-12-28 15:43:23.366,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecfilesave,2
2019-12-28 15:43:23.366,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecfilesave,2
2019-12-28 15:43:25.366,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_AssistCommand,1
2019-12-28 15:43:25.366,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_AssistCommand,1
2019-12-28 15:43:25.723,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecjavaeditorJavaSelectRulerAction,1
2019-12-28 15:43:25.723,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecjavaeditorJavaSelectRulerAction,1
2019-12-28 15:43:27.004,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_AssistCommand,2
2019-12-28 15:43:27.004,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_AssistCommand,2
2019-12-28 15:43:28.413,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecfilesave,3
2019-12-28 15:43:28.413,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecfilesave,3
2019-12-28 15:43:30.546,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,11
2019-12-28 15:43:30.546,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,11
2019-12-28 15:43:31.376,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,6
2019-12-28 15:43:31.558,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandLINE_DOWN,6
2019-12-28 15:43:32.228,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,40
2019-12-28 15:43:32.228,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,40
2019-12-28 15:43:33.485,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,5
2019-12-28 15:43:33.485,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecsourcequickMenu,5
2019-12-28 15:43:38.140,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecusingfields,3
2019-12-28 15:43:38.140,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecusingfields,3
2019-12-28 15:43:39.658,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,12
2019-12-28 15:43:39.658,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_MoveCaretCommand,12
2019-12-28 15:43:40.262,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,41
2019-12-28 15:43:40.262,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_InsertStringCommand,41
2019-12-28 15:43:42.289,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_SelectTextCommand,3
2019-12-28 15:43:42.289,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_SelectTextCommand,3
2019-12-28 15:43:42.895,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,11
2019-12-28 15:43:43.676,end_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandDELETE_PREVIOUS,11
2019-12-28 15:43:44.027,begin_of_activity,idmodel_677179finale,idexec_67717920191228153648676,act_ecstyledTextCommandCOLUMN_PREVIOUS,3
